accuracy,precision,recall,f1,confusion_matrix
0.62,0.6011904761904762,0.9181818181818182,0.7266187050359713,"[[ 23  67]
 [  9 101]]"
0.665,0.6347305389221557,0.9464285714285714,0.7598566308243727,"[[ 27  61]
 [  6 106]]"
0.64,0.6153846153846154,0.9369369369369369,0.7428571428571429,"[[ 24  65]
 [  7 104]]"
0.625,0.5952380952380952,0.9345794392523364,0.7272727272727273,"[[ 25  68]
 [  7 100]]"
0.635,0.5620915032679739,0.9347826086956522,0.7020408163265306,"[[41 67]
 [ 6 86]]"
0.63,0.6,0.9252336448598131,0.7279411764705882,"[[27 66]
 [ 8 99]]"
0.625,0.5792682926829268,0.9405940594059405,0.7169811320754716,"[[30 69]
 [ 6 95]]"
0.635,0.6060606060606061,0.9259259259259259,0.7326007326007326,"[[ 27  65]
 [  8 100]]"
0.65,0.6181818181818182,0.9357798165137615,0.7445255474452555,"[[ 28  63]
 [  7 102]]"
0.715,0.675,0.9557522123893806,0.7912087912087912,"[[ 35  52]
 [  5 108]]"
0.685,0.6282051282051282,0.9514563106796117,0.7567567567567568,"[[39 58]
 [ 5 98]]"
0.705,0.6666666666666666,0.9557522123893806,0.7854545454545454,"[[ 33  54]
 [  5 108]]"
0.66,0.6441717791411042,0.9130434782608695,0.7553956834532374,"[[ 27  58]
 [ 10 105]]"
0.675,0.6459627329192547,0.9285714285714286,0.7619047619047619,"[[ 31  57]
 [  8 104]]"
0.67,0.6265060240963856,0.9629629629629629,0.7591240875912408,"[[ 30  62]
 [  4 104]]"
0.64,0.5961538461538461,0.9117647058823529,0.7209302325581395,"[[35 63]
 [ 9 93]]"
0.69,0.673469387755102,0.8761061946902655,0.7615384615384615,"[[39 48]
 [14 99]]"
0.68,0.620253164556962,0.9607843137254902,0.7538461538461538,"[[38 60]
 [ 4 98]]"
0.6,0.55625,0.9081632653061225,0.689922480620155,"[[31 71]
 [ 9 89]]"
0.6,0.5370370370370371,0.9456521739130435,0.6850393700787402,"[[33 75]
 [ 5 87]]"
0.655,0.6149068322981367,0.9339622641509434,0.7415730337078652,"[[32 62]
 [ 7 99]]"
0.69,0.6516129032258065,0.926605504587156,0.7651515151515151,"[[ 37  54]
 [  8 101]]"
0.67,0.625,0.9134615384615384,0.7421875,"[[39 57]
 [ 9 95]]"
